,Date,Notes,Commentaires
95,janv. 2019,"5,0","Nous avons déjeuné dimanche à midi au rive gauche un simple mot : un régal.
Le plateau de fruit de mer est superbe ainsi que le plat du jour.
Service impeccable et chaleureux."
96,janv. 2019,"5,0","Nous avons passé un très bon moment à « Le rive gauche ». La cuisine est excellente. Le restaurant propose une carte complète et variée. Le service est rapide et impeccable. 

Mention spéciale aux champignons, absolument divins en entrée ! 

À très bientôt. "
97,janv. 2019,"4,0","des produits frais, un accueil chaleureux, un cadre apaisant.
Voilà ce don j'ai profité pour un déjeuner en semaine.

Les madeleines en fin de repas sont délicieuses."
98,janv. 2019,"5,0",Très bon accueil et les plats sont délicieux et bien présentés. Que du bonheur. La carte offre un large choix. Pour tous les goûts 
99,déc. 2018,"4,0","Accueil très aimable.  Service attentif et réactif.   Cadre et situation agréables.

Rapport qualité - prix très satisfaisant.   Pas de mauvaise surprise."
100,déc. 2018,"5,0","Très bon service, très bons plats ( le tartare est excellent) j’ai été encouragée à manger ma première huître que j’ai même apprécié ! Je recommande cet endroit. "
101,déc. 2018,"4,0","on est dans le 6eme, les pris sont donc conséquents.
Compter un minimum de 20,5 E pour le repas du jour avec plein de suppléments..
Dessert praliné / chocolat absolument délicieux.
Choix de poissons satisfaisant mais on paye l'emplacement (facilement 20-30 E le plat). A vous de voir
suggestion du jour à 29,5 E!"
102,déc. 2018,"4,0","Accueil sympathique et professionnel.
Carte bien équilibrée entre viandes et poissons et avec des formules abordables en termes de prix. La qualité des produits est au rendez-vous et le poisson (Ballotine de Bar) était correctement cuit. Ce fut donc un excellent moment de plaisir et de convivialité."
103,déc. 2018,"4,0","Nous avons diné au restaurant, tres bonne cuisine, serveurs et serveuse sympas, bonne ambiance. Je recommande"
104,nov. 2018,"5,0","Je vais souvent y boire mon café serré. Servi avec une petite madeleine délicieuse ! 
Le service est au top! 
La décoration est super ! 
J’aime beaucoup"
105,nov. 2018,"5,0","Nous avons dîné au restaurant et le service à été très bien
Très convivial et avec une très bonne ambiance
On recommande vivement ! "
106,nov. 2018,"4,0","Bonne découverte ,
Un très bonne accueil , une carte alléchante avec des prix abordable pour le quartier .
 
Les plat étaient soignés est délicieux , les serveurs au petit soin ..."
107,nov. 2018,"5,0","Excellent accueil dans un lieu qui a été refait avec beaucoup de gout.
Qualité de la carte irréprochable où l'on sent la fraicheur des produits.
Carte des vins parfaite pour les amateurs.

Aussi bien pour un café, un apéro ou un repas, on y est bien !"
108,nov. 2018,"5,0","Il n’est pas simple de trouver une bonne table le dimanche midi sur Lyon, le rive gauche fait partie des exceptions 
Les huîtres et autres fruits de mer frais sont un vrai plus 
La cuisine est très bonne, les plats sont copieux 
Pensez à réserver absolument pour le dimanche midi "
109,oct. 2018,"4,0","Nous sommes venus un samedi pour le déjeuner.
Nous avons passé un moment très agréable.
De très bons plats et un service qualitatif.
Nous y retournerons"
110,oct. 2018,"5,0","Nous n avons pas ete déçus. Un excellent repas dans une déco originale. Table soignée. J ai apprécié les couverts Guy Degrenne. C est aussi cela, aller au resto!
Les 3 convives ont apprécié leur repas. Carte alléchante. 
Nous n avons pas goûter aux fruits de mer mais nos voisins de table se sont régalés autour d'un superbe plateau bien tentant."
111,sept. 2018,"4,0","Terrasse, fraîcheur des produits, convivialité des patrons et un serveur d une attention incroyable. 
S il est un cher sur la table, il est raisonnable du vin game moyenne. 
J ai vraiment apprécié.  "
112,sept. 2018,"4,0","Carte variée et un chef en forme, depuis les salades fraîches et bien assaisonnées jusqu'aux plats toujours réussis.
Une mention spéciale pour le pavé de saumon et le foie de veau persillé."
113,sept. 2018,"4,0","Bonne surprise en arrivant ce vendredi soir : animation musicale en terrasse . Dommage que la terrasse soit trop bruyante avec le cours Vitton très passant et un restaurant situé en plein carrefour . 
La salle est joliment décorée, belles nappes et serviettes blanches , un service courtois efficace et rapide . Une carte courte signe positif de fraîcheur . 
Ce soir là des grenouilles sont proposées en suggestion en plus de la carte . 
Tout le monde a été content son choix : un gaspacho original avec billes de mozzarella et de pastiches  , grenouilles et frites ( fraîches maison ! ) entrecôte Angus fondante . Je vous recommande le tartare copieux et très bien assaisonné. Quelques  desserts sympas .
Un bémol les prix . Entrées entre 9 et 15€ et pour les plats , entre 20€ et 35€ de mémoire . On n’est pas dans un gastro pourtant ni un Semi .. 
Quant au menu il est vaguement annoncé sur la carte par quelques M qui se promènent ici ou là , franchement soyez plus clairs ! 
Car l’annonce sur votre site web est bien plus claire que la carte qui n’affiche même pas le montant du menu à 36€ 
. Et pensez à mettre à jour votre carte sur votre site. Les plats sur la carte sont très différents de ceux du site  . C’est le B A BA non ?"
114,août 2018,"3,0","De bons produits, un service attentif mais comme il y a peu de plats au menu on est tenté de choisir sur la carte. 60 € pour un hamburger, un dessert, un petit vin et un thé c'est cher. On paie l'arrondissement sûrement. La terrasse est bruyante au ras de la chaussée. Mais un bon hamburger à la française et un dessert original, le citronnier."
115,août 2018,"5,0","Repas en famille 
Deux menu enfants une entrecôte black Angus et un thon tataki
La viande super fondante mais la cuisson un peu trop cuite a mon goût  
sans doute due à la finesse de la viande 
Plat enfant cuisson respectée et viande super bonne frites maison très correct 
Cuisson du thon très maîtrisée 
Café gourmand correct 
Plats un peu cher mais sans doute due à la qualité des plats , les quantités sont elles juste suffisante 
Je suis reparti avec une petite faon 
Par contre Café gourmand un peu trop cher  
En résumer un bon moment passer à table un service sympa , simple mais très efficace "
116,août 2018,"4,0","Nous avons testé ce restaurant pour un déjeuner en famille, nous avons apprécié cette adresse. La terrasse est sympa (bien qu’un peu bruyante étant au bord d’une route très passante), la carte variée, le service agréable et les plats servis très bons. Si les quantités sont selon moi satisfaisantes je mets tout de même un bémol sur le prix que je trouve trop élevé. Lyon offre des restaurants similaires avec des prix plus raisonnables (les plats sont entre 20 et 30 euros, un seul plat est proposé dans le menu du jour à 20 euros avec un thé ou café gourmand) "
117,août 2018,"5,0","Cela fait plusieurs fois que nous faisons ce restaurant en couple ou entre amis et c est toujours une merveille.
L accueil est agréable le repas est splendide.
Une merveille culinaire 
"
118,août 2018,"3,0","Le service est parfait.
Mais les prix prohibitifs et quantité décevante.
Est-ce normal de sortir de table en ayant faim avec un plat, un dessert, un verre de vin et un café pour 83 € à 2....?!!
Trop bruyant en terrasse au feu rouge à côté.
Très déçu ..."
119,juil. 2018,"5,0","Nous sommes devenus des habitués du restaurant depuis le changement de propriétaire.L' accueil est chaleureux, le service attentionné, les plats variés et de bonne qualité. De plus, et à condition de réserver, vous trouvez toujours un espace adapté au type de repas (affaires, familial). Enfin, le restaurant a des plages horaires très larges, qui offrent une solution de restauration de qualité en seconde partie de soirée (après une séance au cinéma par exemple)."
120,juil. 2018,"4,0","Le Rive Gauche a fait peau neuve il y a quelques temps et c’est vraiment réussi ! Habitante du quartier, j’ai toujours connu cet établissement mais aujourd’hui je le fréquente régulièrement ! La terrasse est très agréable pour un verre entre amis avec une bonne carte de vins et une planche mixte super (mention spéciale au DJ qui passe un son très sympa les jeudi soir d’été!) et en ce qui concerne les plats, la cuisine est très bonne et l’ambiance a l’intérieure est très sympa avec une belle déco "
121,juin 2018,"5,0","Un restaurant bien connu d'Anne le 6e arrondissement lyonnais, proposant des plats variés, de qualité supérieure à des prix abordables par rapport à la qualité des aliments. Pour ma part, j'ai testé le ""Rive burger"", avec notamment du pain bun et de la cervelle des canuts, ingrédient typique de Lyon, et la sole meunière, qui est très fraîche et preparée devant vous. En bref, de délicieux plats avec des ingrédients soigneusement sélectionnés pour leur qualité, le tout à des prix propres à un restaurant semi-gastronomique."
122,juin 2018,"4,0","Adresse connue des lyonnais en plein 6e arrondissement 
Accueil sympathique en terrasse  
Assiettes copieuses carte des vins à la hauteur du lieu 
Il faut s y arrêter et déguster le choix de la carte ou du menu de midi 
À refaire "
123,mai 2018,"5,0","Très agréable moment passé dans ce restaurant. Pour commencer un bon accueil, la décoration est belle, plusieurs salles de taille raisonnables . Les serveurs sont très présents et soucieux du bien être des clients. Et le contenu des assiettes est très bon! Adresse à retenir"
124,mai 2018,"3,0","Nous sommes allés sans ce restaurant pour la fête des mères.  Je pense que c est différent dans la semaine. 
Là le service à été d une longueur incroyable...on a beau avoir le temps, quand même. 
Pour le repas, bavaroise de langoustines en entrée. Plutôt moyen et compliqué à manger. Par contre excellent risotto de saint Jacques.  
Un peu cher au niveau rapport qualité prix.  Le personnel est agréable mais je crois que la cuisine ne suit pas .... près d une heure trente d attente. Heureusement la terrasse est agréable."
125,mai 2018,"2,0","Deux plats.
Deux fois du sable dans la salade.
Reprenons les bases.

Au passage, le fondant mériterait d’être fondant.

Enfin, belle carte des vins.
Si c’était possible, les avoir en cave ce serait encore mieux."
126,mai 2018,"5,0","Restaurant excellent à tous les niveaux que se soit gustativement au niveau de la cuisine et agréable au niveau du service 
Endroit gastronomique à faire "
127,avr. 2018,"2,0","Nous avions plaisir à revenir dans un cadre très agréable, mais pour la deuxième fois , le service est déplorable. Le maître d’hôtel a beaucoup de difficultés à prendre la commande, n’est pas vraiment poli, et se permet de modifier la commande du vin sans prévenir !! Nous avons attendu le café sans succès ! La qualité des plats est en baisse ! Nous ne reviendrons pas, dommage ..."
128,avr. 2018,"3,0","Bonne cuisine et choix intéressant sur la carte. Cependant le service laisse à désirer. 

Je commande un verre de rosé, arrivé à table, on me sert un autre verre de vin (celui que j’avais commandé n’était plus disponible), mais le maître d’hôtel a cru bon de choisir a ma place sans me demander ce qu’il me semblait bon de prendre. Inacceptable venant d’un restaurant qui se dit « chic ».  

Les assiettes ne sont pas propres et essuyées correctement. 

Déçue de la prestation pour un tel restaurant, malgré une bonne cuisine. "
129,avr. 2018,"5,0","Toujours un excellent accueil personnalisé.
Quelque soit le plat du jour présentations telles qu'on les aime et saveurs délicates que ce soit le poulet sauce suprême agrémenté de fines noisettes d'il y a qq semaines ou la pintade moelleuse et ses grenailles d'hier c'est un moment de retrouvailles entre amis fort agréable.
L'assiette gourmande et ses cafés ou infusions présente toujours des nouveautés."
130,avr. 2018,"3,0","Nous arrivons à 12h45 et l’on constate que certains clients mangent en terrasse. Il reste quelques tables libres et nous demandons à profiter de la terrasse. Malheureusement, le serveur refuse probablement par flemme de dresser les tables.

Il nous installe donc à l’intérieur et met 16 minutes à nous amener la carte et 11 minutes de plus pour venir prendre la commande, ce qui grève considérablement notre pause déjeuner.

Dommage parce que la cuisine est d’un niveau tout à fait correct, le foie de veau était très bon et le tartare très bien assaisonné.

Même le café fut très long à arriver..."
131,avr. 2018,"4,0","Très bon accueil, cadre cosy et très agréable. Personnel attentif et prévenant, les plats sont en corrélation avec le reste, très raffinés tout en étant raisonnable au niveau des tarifs. J'y retournerai très volontiers. "
132,mars 2018,"4,0","Une première visite depuis le changement de propriétaire, et le décor est super. Cela change d'avant qui commençait à être un peu vieillot. Les plats sont bons et bien présentés.Belle carte de vins"
133,mars 2018,"5,0","Excellent déjeuner dans un cadre qui me rappelle l'Angleterre: so chic ! Magnifique décoration et couleurs. Accueil et service impeccables et très aimables. 
Suggestion du jour: Coquilles saint Jacques sauce Champagne d'excellente qualité avec légumes croquants. Thé gourmand superbe ! Le meilleur de Lyon selon ma Maman...😋. ""Mont-blanc à notre façon"" variante sur le thème: délicat et innovant. Très bon café (je suis franco-italienne et je sais de quoi je parle 😉). J'y reviendrais certainement et vous le conseille. "
134,mars 2018,"3,0","Réservation effectuée dans la journée, nous sommes placés dans la première partie de l’établissement, la diffusion de la musique est élevée nous obligeant à nous pencher pour converser ou échanger avec le serveur. La porte d’entrée, ne cesse de grincer à chaque utilisation. Cuisine correcte et quantitative. Serveur sympathique. Jambon truffe très bon. Bémol  sur les frites servies molles et très cuites. En fin de repas commandons un verre de vin rouge. Le serveur nous rapporte un verre contenant une demi-dose, sous prétexte qu’il n’y a plus l’appelation, mais nous rassure en nous facturant le verre à 4 euros au lieu de 6. Au moment de régler la note, nous remettons un chèque qui est refusé car l’établissement ne l’accepte pas. Aucune information mentionnée concernant le refus des chèques à l’entrée du restaurant, sur les menus ou à la hauteur de la caisse. Surprise sur la note le verre est compté à 6 euros. Bien que nous étions hébergés à proximité, nous ne retournerons pas dans cet établissement, à l’occasion de nos prochaines visites lyonnaises."
135,févr. 2018,"4,0","Le ""rive gauche"" est l'un des rares bons restaurants du 6ème ouvert le dimanche midi. Le restaurant, doté d'une terrasse et divisé en plusieurs salles, est joliment aménagé, avec des sièges confortables et de jolis couverts (nappes et serviettes brodées, belles assiettes, etc.). Le personnel est très chaleureux et le service est très attentionné, d'une amabilité presque excessive !!! La carte n'est pas pléthorique (ce qui est un gage de qualité) et la cuisine, faite maison, est plutôt savoureuse et joliment présentée. Le restaurant propose aussi des plateaux de fruits de mer et un menu à 35 euros en entrée/plat/dessert. La carte des vins (servis au verre ou en bouteille) est impressionnante et contient quelques grands crus (pour les amateurs, à 500 euros la bouteille !)"
136,janv. 2018,"5,0","Nous nous retrouvons entre copines......retraitées.....avec toujours autant de plaisir. Accueil très chaleureux. Nous nous sentons très à l'aise dès que nous franchissons l'entrée. Le personnel de salle comme et de la cuisine se fait un plaisir de vous faire plaisir. Tout le monde est très à l'écoute et ceci dans une parfaite discrétion;
Les plats servis sont très gouteux et avec une présentation très agréable : ne serait ce qu'à midi dans la proposition à 19 euros nous nous sommes régalés avec un dos de cabillaud parfaitement cuit sur lit de pois gourmands et sauce aux agrumes suivi de café gourmand (quel délice que ces madeleines et cette petite tarte à la pistache sans oublier d'autres petites gourmandises. En un mot le temps maussade qui nous était offert sur Lyon ce jour n'existait plus. 
Le patron discrètement a l'œil partout.
Encore merci à tous qui avez à cœur de nous offrir un bon moment"
137,janv. 2018,"3,0","Le cadre est sympa. (Coté parking sachez qu'il vous en coûtera 11€ pour 2h de stationnement dans le 6ème... )
On ne peut pas dire que c'est mauvais mais je ne peux pas dire que j'ai été emballé.
Au vu des tarifs pratiqués je m'attendais en toute franchise à quelque chose de mieux. Les frites des plats sont noir et moles et les plats sont assez ""classiques"" peut être un peu trop au vu de cadre, du lieu et des tarifs. 
Les serveurs sont par contre très souriants et serviables."
138,janv. 2018,"3,0","le plat que j'avais choisi : du boeuf  était accompagné de frites de couleur marron foncé toutes molles( l'huile de cuisson devait être trop vieille). Mon amie s'est vu servir un plat qui était froid! La salade de fruits n'était pas bonne . Quant au responsable du restaurant il est trop obséquieux, fatigant , il en fait trop et devrait se montrer plus discret. Ce restaurant a été relooké, bien que la salle soit agréable , . nous n'y retournerons pas. Cela est trop cher pour la qualité des plats proposés"
139,janv. 2018,"5,0","Super restaurant dans lyon magnifique cadre, personnel au petit soin.
Repas exceptionnel allez y les yeux fermés"
140,déc. 2017,"5,0","le décor est très agréable et le service sympathique. Les produits sont frais, de qualité et cuisinés avec inventivité. nous avions pris le plat du jour: un bar de pêche délicieux. Les desserts (en particulier la pomme et le soufflé) sont à ne pas rater. Quant à la carte des vins, elle est vertigineuse. Le prix reste raisonnable au regard de la qualité."
141,oct. 2017,"5,0","Très bel endroit, personnel adorable, patron très accueillant, cuisine excellente ! Une valeur sûre du 6 eme 🍴
Mention spéciale pour le Burger 🍔 "
142,nov. 2017,"4,0","Sommes entrée par hazard tôt 1 matin pour prendre 1 petit déjeuner, acceuil chaleureux avec 1 cadre trés cosy, endroit où on a envie de revenir pour prendre 1 repas."
143,nov. 2017,"4,0","C'est chic, un peu cher, classe et excellent. 
Un incontournable du 6e. Vous y trouverez des fruits de mer. Le service est impeccable. Belle salle rénovée, lustres art  déco. À ne pas manquer pour déjeuner ou dîner. "
144,nov. 2017,"5,0","Alors par où commencer :
Accueil chaleureux, personnel très à l’écoute, cuisine maison très haut de gamme. Les plats étaient délicieux, je m’en souviendrais toujours du dessert aux pommes de votre chef. Service impeccable. Vin agréable surprise.
Je recommande et je reviendrai,"
145,nov. 2017,"4,0","Ayant, pourtant,  réservé à 10 heures du matin la seule table tranquille, et proche d'une fenêtre, se trouvait, tout au fond, près des toilettes, sans conséquence heureusement!
 Nous commandons une coupe de champagne, on nous sert la plus chère des deux mais, sans problème, il est bon. 
Les plats sont goûteux, bien présentés,et suffisamment copieux, avec de la recherche, par contre, attente importante entre l'entrée et le plat principal : plus de 30 minutes !! 
on nous offrira le café en contrepartie.
Le service est très sympathique du serveur au gérant (qui prend le temps de venir nous rencontrer) et prévenant : merci pour la petite bougie d'anniversaire sur le dessert de mon épouse
Nous reviendrons"
146,nov. 2017,"5,0","Nous avons déjeuné au rive gauche et nous nous sommes régalés avec des huîtres très fraîches et délicieuses.
Le reste des plats étaient toujours aussi généreux en goût et en quantité.
La présence d un ecailleur et de produits de la mer aussi frais fut une agréable surprise .
Le personnel est très accueillant et serviable.
Merci encore pour ce bon moment."
147,nov. 2017,"2,0","Venus un après midi pour un thé dans ce ravissant établissement redécoré dernièrement, quelle déception ! Certes la déco est splendide mais quel accueil ! Service obséquieux et limite moqueur, fausse politesse, le serveur met 20 mn à prendre la commande et 20 mn encore pour l’apporter. On se fait prendre de haut car on réclame (trois fois) un verre d’eau. Passons notre chemin..."
148,nov. 2017,"2,0",Bon accueil mais ambiance froide dans l'assiette et dans la salle. On ne peut pas se donner des airs de grand en servant des plats aussi peu goûtus. 
149,oct. 2017,"4,0","Changement radical avec une nouvelle équipe très sympathique et pro.
La cuisine est délicieuse, le cadre très agréable avec une nouvelle déco soignée et classe.On renoue avec ce lieu incontournable du cours Fr Roosevelt, qui se bonifie  grâce à Pierre-Olivier et son équipe,  , on profite de la terrasse, et on se régale .
Mention spéciale au Serveur de l'ancienne team, dont j'ai oublié le prénom, mais que tout le monde connaît , qui est adorable et pro."
150,oct. 2017,"5,0",On a adoré l’endroit. Ils cuisininent des plats simples de façon  raffinée et le service est excellent. Merci pour ce bon moment:)
151,oct. 2017,"4,0","Avons déjeuné deux fois cette semaine c'est très bon. Aujourd'hui l'écailler est de retour, enfin ""des pots lyonnais"" . Manque de professionnalisme de certains serveurs,  c'est un peu le bazar... attente, pain de seigle sec, etc même si la gentillesse est au rendez-vous c'est un peu dommage pour un si bel établissement surtout que la qualité est là on reviendra mais espérons que cela va s'améliorer car plusieurs clients étaient mécontents "
152,oct. 2017,"5,0","Bien que nous n'ayons pas réservé,  le serveur nous a rapidement trouvé une table. Le restau etait plein et un restau plein, c'est toujours bon signe. Ca se confirme. Le jambon truffé était une tuerie  comme le soufflé au Grand Marnier.  Bref, je vous le recommande."
153,oct. 2017,"5,0","Ce soir nous avons voyagé grâce à vous et à tous vos mets succulents.
Cliente assidue de ce restaurant depuis peu, je suis à chaque fois surprise par les plats qui me sont proposés!
Aujourd'hui, un fabuleux bateau garni de trésors de la mer, est apparu, dans ce restaurant ...un écailler !!!
Nous avons dégusté des huîtres excellentes, un homard breton digne de ce nom, juste snacké, accompagné d'artichauts, des coquilles saint Jacques fraîches sur un lit de poireaux, c'était juste magnifique !!! Le tout arrosé d'un chablis.
Nous avons terminé par un dessert d'une originalité exceptionnelle : Le pommier (une coque de chocolat blanc mais verte comme une pomme granny-smith avec une surprise à l'intérieur).
Mon mari à pris le soufflé au grand marnier (à commander en début de commande) et il était succulent.
Les tarifs sont abordables et puis nous fêtions un événement particulier.
Nous avons passé un moment rare que nous devions partager.
Merci à toute l'équipe du rive gauche qui a été aux petits soins avec nous, merci pour cet avant goût de Noël et à très vite pour goûter le reste de la nouvelle carte!"
154,oct. 2017,"5,0","Déjeuner ce dimanche en famille, accueil très agréable et chaleureux, une cuisine recherchée et avec des produits frais, trop bon!!!! 
Très très bon , merci à l’équipe pour l’accueil "
155,oct. 2017,"1,0","L'adresse fut bonne. Elle devient horrible. Table réservée prête 30 minutes plus tard, 2 plats commandes finalement indisponibles, tartare avec une viande infâme, un service très approximatif, une bouteille d'Evian commandée qui n'arrive jamais... bref, à fuir, à fuir... pour information j'habite à 100m"
156,oct. 2017,"2,0","Une carte réduite, un peu cher mais plutôt de qualité.
La cuisine proposée nous a donc plutôt plu avec une mention spéciale pour les desserts.
En revanche, le service nous a profondément déçu. Le service à table fut acceptable mais l’attitude du maître d’hôtel n’était pas digne de ce type de restaurant.
L'exemple le plus frappant fut notre départ du restaurant : 
Au moment de payer, le maître d'hôtel nous a tendu la note, laisser payer et partir sans nous adresser la parole ni même nous regarder (trop occupé à discuter avec la serveuse). Notre sortie du restaurant fut donc sans considération (et sans le moindre signe de politesse).
Cela laisse un goût amer et n’insiste ni à revenir dans ce restaurant ni à le recommander."
157,oct. 2017,"4,0","J aime bien cet endroit ça fait assez Brasserie Parisienne en plus ca a été refait c est qualitatif et on est bien accueilli 
c est chic,bon Mais un peu cher .."
158,sept. 2017,"5,0","Dans un cadre fort sympathique accueil très  chaleureux avec tout au long du repas et dans une grande discrétion une attention parfaite de la part de tout le personnel qui sait vous mettre à l'aise afin que vous puissiez déguster dans d'excellentes conditions un repas savoureux où tout est pensé pour émoustiller vos papilles de la présentation à la qualité des produits qui vous arrivent à parfaite cuisson.
L'assiette gourmande très généreuse est toujours différente avec en pivot la fameuse madeleine digne de Proust.
La carte des vins est très complète.
Nous retournerons et continuerons de recommander ce très bon restaurant."
159,sept. 2017,"5,0","Le dessert, le cassissier est probablement mon dessert préféré que j'ai pu manger.
Que cela soit par une pâtisserie renommée ou même un restaurant.

J'ai invité hâtivement mes amis à la table, et ont été fortement surpris par le goût, la texture également.

Bien évidemment le service était super propre. Les serveurs sont très souriants & aimables.

Pour ma part, je trouve le prix général des plats est plus que correct pour la qualité rendue. 

Vraiment au top !"
160,sept. 2017,"1,0","Endroit à éviter si vous souhaitez passer un agréable moment.

Accueil déplorable, une serveuse très désagréable, aucun sourire, vous regarde avec dédain et vous fais comprendre que vous l ennuyé (pour être poli !!!)

Mademoiselle vous avez sans doute oublié que vous étiez payée pour servir avec le sourire.
Changez de métier si vous n êtes pas faite pour celui-ci.

Une chose est sûre,  je ne remettrai plus les pieds dans cet établissement !!!"
161,sept. 2017,"3,0","Repas de groupe:
Mini apéro très bien
Entrée salade lyonnaise, des lardons fades et blancs, des croûtons sans goût, bref peut mieux faire largement.
Plat, un saucisson cuit au vin rouge et son écrasée de pommes de terre, bon mais pas de quoi s'extasier.
Dessert tarte au pralin, trop lourd, pas très bandant!
Franchement tout ce que j'ai mangé ce soir, je peux le manger aussi bien chez moi.
Pfff!"
162,août 2017,"5,0","Voici quelques années que nous n'étions pas allé au Rive Gauche. Quelle bonne surprise : accueil chaleureux, cuisine fine et vins à prix corrects. Bref, je le recommande vivement"
163,sept. 2017,"5,0","Je ne suis pas déçue : Cuisson de la viande respectée et parfaite , pièce de qualité ! Frites maison à tomber par terre PARFAITE ( et pourtant je ne suis pas fan du tout des frites maison ou pas ... ). Le service aux petits soins , ambiance et cadre très agréable. Restaurant ""chic"", les prix des plats un peu élevés mais justifiés : la différence y est !! "
164,sept. 2017,"5,0","Une tradition !
Toujours aussi sympa de déjeuner ici.
Bon repas, excellent service.
On continuera de venir.
Merci."
165,août 2017,"4,0","Depuis le changement de propriétaire, nouvelle deco, nouvelle carte, nouvelle présentation
Excellente table qui a su garder sa différence et sa culture en y ajoutant sa patte 
Très bien , belle table, belle cuisine 
A découvrir"
166,août 2017,"5,0","Nous avons passé une moment formidable ce mercredi soir. Bien accueilli, bien mangé, bien servi, rien a redire. Merci pour le conseil sur le vin. Très belle maison. "
167,août 2017,"5,0","Les plats étaient vraiment très bon. Le service était agréable et le lieu très confortable. Je n'ai jamais mangé des madeleines aussi bonnes que dans leur café gourmand. Surtout ne loupez pas le dessert le cassissier! Il était à tomber par terre ! La carte est certes petite, mais tout est fait maison, même les fameuses madeleines ! Vraiment en terme d'accueil et de goût je n'ai rien à redire sur ce restaurant, un petit bémol sur le service qui était juste un petit peu trop long, mais pour la qualité de l'assiette et la sympathie du serveur ce n'était en rien dérangeant !

J'ajouterais pour conclure que vu la qualité des produits qu'ils utilisent pour leur assiette j'étais très surprise des prix modéré que le restaurant pratique."
168,juil. 2017,"5,0","Service parfait, un accueil chaleureux et surtout un repas excellent. C'est un bon changement pour le rive gauche. Je recommande fortement ! "
169,juin 2017,"4,0","Beau changement, plus moderne avec une équipe jeu et vraiment très sympa !
J'y suis allée aussi bien pour un café, qu'un déjeuner ou un apéro et à chaque fois c'est très sympa !!
Nourriture de qualité et prix abordables par rapport à ce qu'on peut s'imaginer 
A tester, ou détester !"
170,juil. 2017,"5,0","Bonjour, je viens chez vous ce mercredi 5 juillet en soirée ( réservez moi une table pour 3 ) . Comme je n'ai eu que des bons échos je suis sûr que je ne serai pas déçu. Prévoyez les boissons en conséquence. P.pelletier"
171,juin 2017,"5,0","Bonjour , 

J'aime prendre un café , déjeune , ou faire le goûter avec mes enfants . 
Quand la nuit tombe l'apéro y est servie en tout convivialité . 
Un service de brasserie au top , une carte sympa . 

Je vous le conseil en famille , en affaire ou pour boire l'apéro . 

Saad Touzani "
172,juin 2017,"5,0","Pour y passer des apéros conviviaux, Ou Pour déjeuner, Tout Est parfait.Un accueil chaleureux.Le service Et le personnel sont De qualité.
Je M y Suis rendue un soir où il avait un dj qui mixait parfaitement en fonction de la clientèle et Du quartier, juste ce qu il fallait Pour mettre un peu D ambiance.
Je conseille donc vivement:-)"
173,juin 2017,"5,0","Nous avons dîné dans le nouveau rive gauche et nous avons trouvé cela excellent.
Les plats sont fins et gourmands et le service est impeccable très sympathique et chaleureux .
Nous reviendrons pour le déjeuner."
174,juin 2017,"5,0","Première fois que nous venions et nous n'avons vraiment pas été déçus. 
Le cadre est splendide, les plats sont harmonieux et très bons. 
Le personnel est disponible et agréable et pour finir la soirée rien de mieux que leur à vin. 
À refaire vite vite vite   "
175,juin 2017,"5,0","Nous avons testé le rive gauche pour la deuxième fois depuis sa reprise
Rien a dire a part que tout est parfait 
Menu maison succulent 
Ambiance sympathique et convivial 
Nous avons passé un bon moment 
"
176,juin 2017,"2,0",Beaucoup moins bien depuis la réouverture. Cher. A perdu sa bonne cuisine et son personnel chaleureux. 
177,mai 2017,"4,0","Terrasse très agréable et ombragée. Parfait pour les grosses chaleurs. 
Serveurs sympathiques et rapides."
178,avr. 2017,"2,0","La déco est moderne, mais pour le reste déçus, salade lyonnaise quelques feuilles, puis des petits lardons minus, en plat la lotte au curry qui n'en n'avait pas le goût et surgelé; avec petits légumes surgelés et pour le dessert pas terrible!"
179,mai 2017,"3,0","Après une remise en fraîcheur nécessaire et une carte réduite par rapport à l'ancienne, je trouve l'addition un peu salée (> 30 € pour un burger un dessert et un verre de vin) pour un rapide déjeuner.
Les tablettes des serveurs nuisent au contact avec le client car les mains sont prises par les tablettes et le regard est accaparé par l'écran, de plus au moment de servir ou de desservir elles sont posées au premier endroit disponible pour libérer les mains (moderne mais pas pratique selon moi)"
180,avr. 2017,"4,0","En dehors du renouveau de la déco, pas forcément bien pensé d'ailleurs car de nombreux nids à poussière prouvent que le ménage n'est pas toujours au top, je n'ai pas remarqué de changements en dehors des visages. Au final, service et accueil sympathique, nourriture et prix correctes. Rien d'autre de particulier à signaler depuis mon dernier avis."
181,avr. 2017,"2,0",Cher pour ce que c'est. Entrecôte  difficile à couper et lotte au curry sans curry et poisson surgelé.  Pas de 2eme visite.
182,avr. 2017,"2,0","L'emplacement et le cadre sont agréables ; la carte plutôt courte pourrait faire penser à des produits de qualité et à la fraicheur certaine ...
Que nenni ,  DECPTION : salade lyonnaise  riquiqui  , osso bucco  probablement de la veille ( au moins )  ; pour les prix pratiqués , c'est tout à fait indigne de la clientèle censée fréquenter cet établissement que je découvrais"
183,mars 2017,"4,0","Nouveau pour Maman et Moi , une découverte pour la décoration changement de propriétaire ,l' accueil  le service le repas  très bien ,, je pense que la cuisine  est différente !"
